assignment_number,comments,participant_id,batch,processed_text,Dominant_Topic,Perc_Contribution,Topic_Keywords,All_Topics
445.0,"The code is clean, understandable and organised; the student used meaningful identifier names",24,2,"['identifier', 'name']",Indentation,0.6249811,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.6249811), ('Access Modifier', 0.12500845), ('Naming', 0.12500617), ('Structure', 0.12500425)]"
142.0,"The code is clean, understandable and organised; the student used meaningful identifier names",24,2,"['identifier', 'name']",Indentation,0.62498116,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.62498116), ('Access Modifier', 0.12500842), ('Naming', 0.12500615), ('Structure', 0.12500423)]"
193.0,"The code is clean, understandable and organised; the student used meaningful identifier names",24,2,"['identifier', 'name']",Indentation,0.6249811,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.6249811), ('Access Modifier', 0.12500845), ('Naming', 0.12500615), ('Structure', 0.12500423)]"
188.0,Some method names are misleading,2,2,"['method', 'name']",Access Modifier,0.6249876,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.6249876), ('Indentation', 0.12500553), ('Naming', 0.12500437), ('Structure', 0.1250025)]"
261.0,code is understandable and organised,2,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
391.0,The code is somewhat challenging to read.,2,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
680.0,code is understandable and organised,2,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
251.0,The application contains inconsistent indentation,2,2,['indentation'],Indentation,0.62498784,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.62498784), ('Access Modifier', 0.12500782), ('Naming', 0.12500237), ('Structure', 0.12500198)]"
575.0,code is understandable and organised,2,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
143.0,Code readability can be improved by using consistent spacing,2,2,"['code', 'spacing']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
453.0,The code is somewhat challenging to read.,2,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
218.0,code is understandable and organised,2,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
481.0,Code readability can be improved by using consistent spacing,2,2,"['code', 'spacing']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
219.0,Some method names are misleading,2,2,"['method', 'name']",Access Modifier,0.62498754,"variable, method, modifier, access, indentation, convention, whitespace, naming, function, identifier","[('Access Modifier', 0.62498754), ('Indentation', 0.12500554), ('Naming', 0.12500441), ('Structure', 0.12500252)]"
327.0,code is understandable and organised,2,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
290.0,code is understandable and organised,2,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
541.0,structured well,11,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
580.0,code is readable and follows good structure,11,2,"['code', 'structure']",Structure,0.6249857,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249857), ('Indentation', 0.12500603), ('Access Modifier', 0.1250047), ('Naming', 0.12500358)]"
173.0,code is well structured ,11,2,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
198.0,"well structured, code is easy to read",11,2,['code'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
552.0,follows a clean consistent structure,11,2,['structure'],Structure,0.6249859,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249859), ('Indentation', 0.12500596), ('Access Modifier', 0.12500465), ('Naming', 0.12500355)]"
171.0,good consistent structure,11,2,['structure'],Structure,0.62498575,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.62498575), ('Indentation', 0.12500602), ('Access Modifier', 0.12500468), ('Naming', 0.12500358)]"
207.0,code is structured consistently ,11,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
495.0,"not consistent, code is hard to read and follow",11,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
537.0,"follows consistent structure, files are separated into folders.",11,2,"['structure', 'file', 'folder']",Structure,0.6249857,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249857), ('Indentation', 0.12500602), ('Access Modifier', 0.12500471), ('Naming', 0.12500358)]"
496.0,code is readable and follows consistent structure,11,2,"['code', 'structure']",Structure,0.6249859,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249859), ('Indentation', 0.12500595), ('Access Modifier', 0.12500463), ('Naming', 0.12500353)]"
117.0,code is readable and follows a consistent structure,11,2,"['code', 'structure']",Structure,0.62498575,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.62498575), ('Indentation', 0.125006), ('Access Modifier', 0.12500468), ('Naming', 0.12500355)]"
69.0,code is clear and follows a consistent  structure,11,2,['structure'],Structure,0.6249857,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249857), ('Indentation', 0.12500603), ('Access Modifier', 0.12500471), ('Naming', 0.12500358)]"
55.0,code is clear and follows consistent structure,11,2,['structure'],Structure,0.6249859,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249859), ('Indentation', 0.12500596), ('Access Modifier', 0.12500465), ('Naming', 0.12500355)]"
517.0,code is clear and follows consistent structure,11,2,['structure'],Structure,0.6249857,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249857), ('Indentation', 0.12500602), ('Access Modifier', 0.1250047), ('Naming', 0.12500358)]"
682.0,code is clear and follows consistent structure,11,2,['structure'],Structure,0.6249859,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249859), ('Indentation', 0.12500596), ('Access Modifier', 0.12500465), ('Naming', 0.12500355)]"
664.0,code is clear and follows consistent structure,11,2,['structure'],Structure,0.6249857,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249857), ('Indentation', 0.12500605), ('Access Modifier', 0.1250047), ('Naming', 0.12500356)]"
9.0,code is clear and follows consistent structure,11,2,['structure'],Structure,0.6249857,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249857), ('Indentation', 0.12500602), ('Access Modifier', 0.1250047), ('Naming', 0.12500358)]"
323.0,code is clear and follows consistent structure,11,2,['structure'],Structure,0.62498575,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.62498575), ('Indentation', 0.125006), ('Access Modifier', 0.12500468), ('Naming', 0.12500356)]"
320.0,code is clear and follows consistent structure,11,2,['structure'],Structure,0.6249857,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249857), ('Indentation', 0.12500602), ('Access Modifier', 0.1250047), ('Naming', 0.12500358)]"
185.0,code is clear and follows consistent structure,11,2,['structure'],Structure,0.6249857,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249857), ('Indentation', 0.12500603), ('Access Modifier', 0.1250047), ('Naming', 0.12500356)]"
276.0,It is readable in general.,7,1,['general'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
149.0,"Though it can be understood, it should be better even for a student (because the original example is very readable.)",7,1,['example'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
31.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
627.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
312.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
360.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
139.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
115.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
532.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
71.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
354.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
118.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
675.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
382.0,More thoughtful than others.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
663.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
62.0,"Though it can be understood, it should be better even for a student (because the original example is very readable.)",7,1,['example'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
599.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
567.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
227.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
559.0,Easy to read.,7,1,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
302.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
303.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
277.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
542.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
188.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
261.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
391.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
680.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
672.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
251.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
575.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
223.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
143.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
453.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
484.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
218.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
481.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
219.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
327.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
290.0,"The code demonstrates a high level of organisation, consistent indentation, and meaningful identifier names.",3,2,"['code', 'level', 'organisation', 'indentation', 'identifier', 'name']",Indentation,0.7443678,"indentation, level, identifier, organisation, structure, function, variable, naming, whitespace, method","[('Indentation', 0.7443678), ('Access Modifier', 0.08521259), ('Naming', 0.08521086), ('Structure', 0.08520878)]"
582.0,"The overall readability is relatively high. Coding style, naming, and documentation across files are consistent. ",13,2,"['style', 'file']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
148.0,Adopts a clear and logical flow.,13,2,['flow'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
201.0,Code structure is intuitive and predictable.,13,2,"['code', 'structure']",Structure,0.6249857,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249857), ('Indentation', 0.12500602), ('Access Modifier', 0.12500471), ('Naming', 0.12500356)]"
229.0,"The code is exceptionally readable, with clear variable names and straightforward logic that any developer can understand.",13,2,"['name', 'logic', 'developer']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
544.0,It is easy to navigate and understand.,13,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
273.0,good readability and clarity,13,2,['clarity'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
306.0,Adopts a clear and logical flow.,13,2,['flow'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
92.0,with clear variable names and straightforward logic.,13,2,"['name', 'logic']",Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
487.0, well-commented,13,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
417.0,clear and concise coding style,13,2,['style'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
241.0,"consistent naming conventions and a clear, logical structure",13,2,"['naming', 'convention', 'structure']",Naming,0.5241878,"naming, whitespace, convention, modifier, access, indentation, method, organisation, function, structure","[('Naming', 0.5241878), ('Structure', 0.29243237), ('Indentation', 0.091690265), ('Access Modifier', 0.09168954)]"
355.0,Code structure is intuitive and predictable.,13,2,"['code', 'structure']",Structure,0.6249857,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249857), ('Indentation', 0.12500603), ('Access Modifier', 0.12500471), ('Naming', 0.12500358)]"
254.0,clear and concise coding style,13,2,['style'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
67.0, well-commented,13,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
135.0,Adopts a clear and logical flow.,13,2,['flow'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
63.0,good readability and clarity,13,2,['clarity'],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
133.0, well-commented,13,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
11.0,Code structure is intuitive and predictable.,13,2,"['code', 'structure']",Structure,0.6249857,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.6249857), ('Indentation', 0.12500603), ('Access Modifier', 0.12500471), ('Naming', 0.12500358)]"
576.0,Code structure is intuitive and predictable.,13,2,"['code', 'structure']",Structure,0.62498564,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.62498564), ('Indentation', 0.12500603), ('Access Modifier', 0.12500474), ('Naming', 0.12500358)]"
683.0,It is easy to navigate and understand.,13,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
167.0,Protected where private could be used,6,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
585.0,Protected where private could be used,6,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
474.0,Protected where private could be used,6,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
86.0,Protected and public where private could be used,6,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
107.0,"Getter methods don't follow traditional naming convention, though understandable",6,2,"['getter', 'method', 'convention']",Naming,0.4330823,"naming, whitespace, convention, modifier, access, indentation, method, organisation, function, structure","[('Naming', 0.4330823), ('Access Modifier', 0.35880822), ('Indentation', 0.10405865), ('Structure', 0.10405083)]"
265.0,Protected where private could be used,6,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
501.0,Protected where private could be used,6,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
109.0,Public where private could be used,6,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
182.0,Public where private could be used,6,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
639.0,Protected where private could be used,6,2,[],Structure,0.25,"function, structure, indentation, level, variable, convention, identifier, naming, whitespace, modifier","[('Structure', 0.25), ('Indentation', 0.25), ('Naming', 0.25), ('Access Modifier', 0.25)]"
